,Incident ID,Category,Description,Day,Date,Time,District,Latitude,Longitude
187,180357246,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,12:15,SOUTHERN,-122.38888840951155,37.78832797101324
188,180356470,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,2018-05-13,12:00,INGLESIDE,-122.4204519988438,37.70853277392244
189,180356436,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,2018-05-13,11:57,MISSION,-122.41905269434928,37.75863240515618
190,180356436,OTHER OFFENSES,TRAFFIC VIOLATION,Sunday,2018-05-13,11:57,MISSION,-122.41905269434928,37.75863240515618
191,180356420,NON-CRIMINAL,"AIDED CASE, DOG BITE",Sunday,2018-05-13,11:45,MISSION,-122.4260365665262,37.759419804663
192,180356890,ASSAULT,BATTERY,Sunday,2018-05-13,11:40,NORTHERN,-122.42728145576407,37.777226910200234
193,180356414,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,2018-05-13,11:39,MISSION,-122.4198279299609,37.76667375518354
194,180356414,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,11:39,MISSION,-122.4198279299609,37.76667375518354
195,180356323,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Sunday,2018-05-13,11:21,MISSION,-122.4198145938115,37.765842721337165
196,180356408,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Sunday,2018-05-13,11:20,INGLESIDE,-122.44842507357885,37.72286237671086
197,180356254,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,10:44,SOUTHERN,-122.39998111124002,37.77762423892872
198,180356260,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Sunday,2018-05-13,10:34,TARAVAL,-122.47265788059235,37.731489763474244
199,180356696,MISSING PERSON,MISSING ADULT,Sunday,2018-05-13,10:30,PARK,-122.45199302287914,37.774088474589
200,180356141,NON-CRIMINAL,FOUND PROPERTY,Sunday,2018-05-13,10:02,CENTRAL,-122.42181867336755,37.80456518170461
201,180356191,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,10:00,TARAVAL,-122.49615480746486,37.758027933741396
202,180356555,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,10:00,CENTRAL,-122.40423083935,37.804937543475255
203,180356555,NON-CRIMINAL,FOUND PROPERTY,Sunday,2018-05-13,10:00,CENTRAL,-122.40423083935,37.804937543475255
204,180356163,TRESPASS,TRESPASSING,Sunday,2018-05-13,09:50,NORTHERN,-122.43370127779244,37.78404738739541
205,180356157,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,2018-05-13,09:47,TENDERLOIN,-122.41285712652403,37.78558043617015
206,180356248,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Sunday,2018-05-13,09:40,SOUTHERN,-122.40307000084677,37.78526863090873
207,180356248,WARRANTS,WARRANT ARREST,Sunday,2018-05-13,09:40,SOUTHERN,-122.40307000084677,37.78526863090873
208,180356743,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,2018-05-13,09:40,MISSION,-122.42202013701305,37.767010470780036
209,180356072,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Sunday,2018-05-13,09:32,TENDERLOIN,-122.41474383538245,37.778719262789004
210,180356072,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Sunday,2018-05-13,09:32,TENDERLOIN,-122.41474383538245,37.778719262789004
211,180356072,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Sunday,2018-05-13,09:32,TENDERLOIN,-122.41474383538245,37.778719262789004
212,180356351,ROBBERY,"SHOPLIFTING, FORCE AGAINST AGENT",Sunday,2018-05-13,09:01,NORTHERN,-122.43343589717958,37.7865533498473
213,180356094,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Sunday,2018-05-13,08:56,PARK,-122.44487578864884,37.77213154616181
214,180356000,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,2018-05-13,08:15,CENTRAL,-122.40596951381305,37.798584235223515
215,180356022,DRUG/NARCOTIC,POSSESSION OF HEROIN,Sunday,2018-05-13,08:13,SOUTHERN,-122.41265189435406,37.77951316688882
216,180356022,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,08:13,SOUTHERN,-122.41265189435406,37.77951316688882
217,180356135,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,2018-05-13,08:00,NORTHERN,-122.42276686301862,37.77619162146718
218,180356135,ASSAULT,THREATS AGAINST LIFE,Sunday,2018-05-13,08:00,NORTHERN,-122.42276686301862,37.77619162146718
219,180357155,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,2018-05-13,06:00,INGLESIDE,-122.43415571135294,37.72542585065359
220,180355892,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Sunday,2018-05-13,04:32,INGLESIDE,-122.41743999623885,37.7390953736683
221,180355886,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,2018-05-13,04:15,BAYVIEW,-122.38736911688007,37.72535426611652
222,180355886,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,2018-05-13,04:15,BAYVIEW,-122.38736911688007,37.72535426611652
223,180355814,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,2018-05-13,03:47,CENTRAL,-122.40277143838502,37.79285087745871
224,180355814,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,2018-05-13,03:47,CENTRAL,-122.40277143838502,37.79285087745871
225,180355814,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,2018-05-13,03:47,CENTRAL,-122.40277143838502,37.79285087745871
226,180355858,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,2018-05-13,03:47,SOUTHERN,-122.41544415988612,37.778024567464065
227,180357070,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,2018-05-13,03:29,SOUTHERN,-122.42566904135815,37.770245197643796
228,180355789,ASSAULT,BATTERY,Sunday,2018-05-13,02:49,SOUTHERN,-122.40738717209818,37.78106889187813
229,180355808,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,2018-05-13,02:30,TENDERLOIN,-122.41275875949898,37.785096096372605
230,180355723,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Sunday,2018-05-13,02:08,INGLESIDE,-122.41600022790749,37.711915543775376
231,180355864,MISSING PERSON,FOUND PERSON,Sunday,2018-05-13,01:49,TARAVAL,-122.48510062151247,37.73828383469711
232,180355676,ROBBERY,"ROBBERY, ARMED WITH A GUN",Sunday,2018-05-13,01:25,INGLESIDE,-122.41073854825548,37.73895443818643
233,180355648,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Sunday,2018-05-13,01:23,TARAVAL,-122.47027489362183,37.71614600253103
234,180355604,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,2018-05-13,00:46,TARAVAL,-122.4773145176872,37.743033496447694
235,180355626,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Sunday,2018-05-13,00:30,CENTRAL,-122.41275532583012,37.7867259286124
236,180355842,WARRANTS,ENROUTE TO PROBATION OFFICER,Sunday,2018-05-13,00:30,BAYVIEW,-122.40116773299573,37.721584299421565
237,180356511,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Sunday,2018-05-13,00:30,MISSION,-122.40653911514814,37.75648641093089
238,180356511,SECONDARY CODES,DOMESTIC VIOLENCE,Sunday,2018-05-13,00:30,MISSION,-122.40653911514814,37.75648641093089
239,180358880,NON-CRIMINAL,LOST PROPERTY,Sunday,2018-05-13,00:30,MISSION,-122.43403618213961,37.76329419524616
240,180355698,MISSING PERSON,MISSING ADULT,Sunday,2018-05-13,00:28,TARAVAL,-122.46805113040948,37.76575177489603
241,180355698,MISSING PERSON,FOUND PERSON,Sunday,2018-05-13,00:28,TARAVAL,-122.46805113040948,37.76575177489603
242,180355610,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,2018-05-13,00:01,CENTRAL,-122.40737096526715,37.79924012538323
243,180355557,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,2018-05-12,23:30,TENDERLOIN,-122.41464540990084,37.786068836463265
244,180355557,ASSAULT,CHILD ABUSE (PHYSICAL),Saturday,2018-05-12,23:30,TENDERLOIN,-122.41464540990084,37.786068836463265
245,180355557,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,2018-05-12,23:30,TENDERLOIN,-122.41464540990084,37.786068836463265
246,180357133,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,2018-05-12,23:30,NORTHERN,-122.42988367426638,37.803068266542326
247,180357600,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2018-05-12,23:30,SOUTHERN,-122.39893271109496,37.783784821158434
248,180355541,RUNAWAY,RUNAWAY,Saturday,2018-05-12,23:15,TARAVAL,-122.48510062151247,37.73828383469711
249,180355541,MISSING PERSON,FOUND PERSON,Saturday,2018-05-12,23:15,TARAVAL,-122.48510062151247,37.73828383469711
250,180355488,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,2018-05-12,23:13,INGLESIDE,-122.43756033164958,37.71964988459894
251,180355488,OTHER OFFENSES,RECKLESS DRIVING,Saturday,2018-05-12,23:13,INGLESIDE,-122.43756033164958,37.71964988459894
252,180355472,WARRANTS,WARRANT ARREST,Saturday,2018-05-12,23:09,CENTRAL,-122.4047936419163,37.78880454888901
253,180355507,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2018-05-12,23:09,SOUTHERN,-122.40104522913258,37.78789035508507
254,180357177,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Saturday,2018-05-12,22:55,TENDERLOIN,-122.4129305220591,37.783834437414136
255,180356856,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, BODILY FORCE",Saturday,2018-05-12,22:30,BAYVIEW,-122.38951764803554,37.77246824000607
256,180357337,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,2018-05-12,22:30,NORTHERN,-122.44203869477604,37.80013628478799
257,180357337,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,2018-05-12,22:30,NORTHERN,-122.44203869477604,37.80013628478799
258,180357268,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,2018-05-12,22:15,NORTHERN,-122.43448466735865,37.796206224885815
259,180355466,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2018-05-12,21:45,CENTRAL,-122.42384881372992,37.80622142699113
260,180355381,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,2018-05-12,21:27,INGLESIDE,-122.41420099569378,37.713788965710386
261,180355381,ASSAULT,CHILD ABUSE (PHYSICAL),Saturday,2018-05-12,21:27,INGLESIDE,-122.41420099569378,37.713788965710386
262,180356812,NON-CRIMINAL,FOUND PROPERTY,Saturday,2018-05-12,21:00,MISSION,-122.41335418701844,37.76907480038466
263,180360277,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,2018-05-12,21:00,TARAVAL,-122.4771039620528,37.71442663151311
264,180355256,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,2018-05-12,20:50,SOUTHERN,-122.40539549393928,37.78351007154212
265,180355284,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,2018-05-12,20:46,TARAVAL,-122.46894127208289,37.717893399565206
266,180355284,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,2018-05-12,20:46,TARAVAL,-122.46894127208289,37.717893399565206
267,180355331,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,20:45,SOUTHERN,-122.39256903537044,37.79001766973711
268,180355535,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2018-05-12,20:45,TENDERLOIN,-122.41278409650201,37.7848656939526
269,180355262,ASSAULT,BATTERY,Saturday,2018-05-12,20:42,NORTHERN,-122.41838200860717,37.78325837709494
270,180355955,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Saturday,2018-05-12,20:30,NORTHERN,-122.43204080558678,37.775782449120484
271,180355206,ASSAULT,BATTERY,Saturday,2018-05-12,20:28,TENDERLOIN,-122.41241426358104,37.78300379645337
272,180355143,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Saturday,2018-05-12,19:58,BAYVIEW,-122.39358308109787,37.7293996550875
273,180355121,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,2018-05-12,19:39,RICHMOND,-122.47564650940159,37.78063128260152
274,180355193,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,2018-05-12,19:23,CENTRAL,-122.4025355797505,37.78999516284216
275,180355193,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,2018-05-12,19:23,CENTRAL,-122.4025355797505,37.78999516284216
276,180355080,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Saturday,2018-05-12,19:02,SOUTHERN,-122.4134733313121,37.775163352976286
277,180355080,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,2018-05-12,19:02,SOUTHERN,-122.4134733313121,37.775163352976286
278,180355080,OTHER OFFENSES,RESISTING ARREST,Saturday,2018-05-12,19:02,SOUTHERN,-122.4134733313121,37.775163352976286
279,180355080,WARRANTS,WARRANT ARREST,Saturday,2018-05-12,19:02,SOUTHERN,-122.4134733313121,37.775163352976286
280,180355080,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,2018-05-12,19:02,SOUTHERN,-122.4134733313121,37.775163352976286
281,180355018,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Saturday,2018-05-12,19:00,INGLESIDE,-122.4126131347517,37.71090095555876
282,180355018,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,2018-05-12,19:00,INGLESIDE,-122.4126131347517,37.71090095555876
283,180355046,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2018-05-12,19:00,BAYVIEW,-122.40647997586424,37.74105755281298
284,180355074,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,2018-05-12,19:00,BAYVIEW,-122.38528437369497,37.74024021795073
285,180355397,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2018-05-12,19:00,CENTRAL,-122.42181867336755,37.80456518170461
286,180356577,ASSAULT,BATTERY,Saturday,2018-05-12,19:00,MISSION,-122.43485678021135,37.76007770531371
287,180358636,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2018-05-12,19:00,NORTHERN,-122.41984245649415,37.78211725963183
288,180356618,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,2018-05-12,18:51,SOUTHERN,-122.4076335207421,37.78418935014246
289,180356618,OTHER OFFENSES,CONSPIRACY,Saturday,2018-05-12,18:51,SOUTHERN,-122.4076335207421,37.78418935014246
290,180354907,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,2018-05-12,18:40,MISSION,-122.42225865348102,37.76004976528089
291,180354907,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,2018-05-12,18:40,MISSION,-122.42225865348102,37.76004976528089
292,180354929,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,2018-05-12,18:30,NORTHERN,-122.42596602474435,37.783245248645855
293,180357434,MISSING PERSON,MISSING ADULT,Saturday,2018-05-12,18:30,MISSION,-122.43544640246334,37.75365987497573
294,180354935,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,18:23,NORTHERN,-122.4366965345758,37.80262695115396
295,180354850,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE FOR SALE,Saturday,2018-05-12,18:19,TENDERLOIN,-122.41550824278183,37.78165428060756
296,180354850,OTHER OFFENSES,PAROLE VIOLATION,Saturday,2018-05-12,18:19,TENDERLOIN,-122.41550824278183,37.78165428060756
297,180354850,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,2018-05-12,18:19,TENDERLOIN,-122.41550824278183,37.78165428060756
298,180354888,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,18:15,TARAVAL,-122.49146666049101,37.76100790770381
299,180354822,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,2018-05-12,17:45,NORTHERN,-122.4362159727995,37.800332417759
300,180354775,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,2018-05-12,17:30,NORTHERN,-122.41891839021832,37.7859407304209
301,180354775,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,2018-05-12,17:30,NORTHERN,-122.41891839021832,37.7859407304209
302,180354838,ASSAULT,BATTERY,Saturday,2018-05-12,17:30,MISSION,-122.41844818610124,37.75223916526247
303,180354725,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,2018-05-12,17:28,SOUTHERN,-122.40842111692214,37.7835699386918
304,180354725,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Saturday,2018-05-12,17:28,SOUTHERN,-122.40842111692214,37.7835699386918
305,180354725,WEAPON LAWS,"SWITCHBLADE KNIFE, POSSESSION",Saturday,2018-05-12,17:28,SOUTHERN,-122.40842111692214,37.7835699386918
306,180354747,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,17:22,INGLESIDE,-122.42554427845047,37.74371280738249
307,180355234,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2018-05-12,17:20,NORTHERN,-122.41969772169143,37.77730095260028
308,180354941,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,2018-05-12,17:00,SOUTHERN,-122.40806834514827,37.783991676816086
309,180354941,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Saturday,2018-05-12,17:00,SOUTHERN,-122.40806834514827,37.783991676816086
310,180356533,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Saturday,2018-05-12,17:00,SOUTHERN,-122.3956010160286,37.78120613769305
311,180354731,OTHER OFFENSES,RESISTING ARREST,Saturday,2018-05-12,16:41,RICHMOND,-122.47325710507835,37.786286398764105
312,180354731,OTHER OFFENSES,VIOLATION OF MUNICIPAL POLICE CODE,Saturday,2018-05-12,16:41,RICHMOND,-122.47325710507835,37.786286398764105
313,180354731,WARRANTS,WARRANT ARREST,Saturday,2018-05-12,16:41,RICHMOND,-122.47325710507835,37.786286398764105
314,180356599,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,2018-05-12,16:30,TARAVAL,-122.47717237075098,37.76355845967802
315,180354662,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,2018-05-12,16:23,SOUTHERN,-122.4076335207421,37.78418935014246
316,180354593,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,16:13,SOUTHERN,-122.40511819724941,37.77465347670717
317,180354957,ASSAULT,BATTERY,Saturday,2018-05-12,16:00,NORTHERN,-122.41790397756375,37.7851670875517
318,180355159,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2018-05-12,15:45,PARK,-122.45750758354083,37.771133235443244
319,180354690,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2018-05-12,15:30,SOUTHERN,-122.38943257716123,37.78883790561234
320,180354634,NON-CRIMINAL,LOST PROPERTY,Saturday,2018-05-12,15:00,TARAVAL,-122.45316550205352,37.72096452537477
321,180354963,BURGLARY,"BURGLARY, HOT PROWL, FORCIBLE ENTRY",Saturday,2018-05-12,15:00,NORTHERN,-122.4241383393734,37.790621003369644
322,180356226,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,2018-05-12,15:00,PARK,-122.44518473848811,37.77837933667742
323,180354424,ASSAULT,BATTERY,Saturday,2018-05-12,14:50,SOUTHERN,-122.4065209871443,37.785062942166064
324,180356549,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,2018-05-12,14:30,CENTRAL,-122.41280375300019,37.80577398756964
325,180355319,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Saturday,2018-05-12,14:20,CENTRAL,-122.40761288538702,37.78844860197047
326,180354151,NON-CRIMINAL,FOUND PROPERTY,Saturday,2018-05-12,14:10,TENDERLOIN,-122.41340129915474,37.780906077687014
327,180354559,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2018-05-12,14:00,MISSION,-122.4184862965745,37.763495437314376
328,180355450,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,2018-05-12,14:00,TARAVAL,-122.47450614694249,37.72211283627611
329,180354173,NON-CRIMINAL,FIRE REPORT,Saturday,2018-05-12,13:55,BAYVIEW,-122.40510230287099,37.760130593168974
330,180354402,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,2018-05-12,13:36,INGLESIDE,-122.44886880449499,37.73232733350057
331,180354402,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,2018-05-12,13:36,INGLESIDE,-122.44886880449499,37.73232733350057
332,180354402,FRAUD,FALSE ID TO PEACE OFFICER,Saturday,2018-05-12,13:36,INGLESIDE,-122.44886880449499,37.73232733350057
333,180354402,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,2018-05-12,13:36,INGLESIDE,-122.44886880449499,37.73232733350057
334,180354515,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,2018-05-12,13:30,CENTRAL,-122.41480996635676,37.78651941116143
335,180354195,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,2018-05-12,13:28,TARAVAL,-122.49099238565148,37.738692813983306
336,180354355,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,2018-05-12,13:15,BAYVIEW,-122.40559044564229,37.72977741225372
337,180354399,ASSAULT,THREATS AGAINST LIFE,Saturday,2018-05-12,13:00,NORTHERN,-122.42329022516846,37.78252050599806
338,180355325,MISSING PERSON,MISSING ADULT,Saturday,2018-05-12,13:00,PARK,-122.45283977238887,37.77451453808543
339,180356282,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,2018-05-12,13:00,MISSION,-122.42241557862742,37.74840056927002
340,180356282,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,2018-05-12,13:00,MISSION,-122.42241557862742,37.74840056927002
341,180356282,WARRANTS,ENROUTE TO ADULT AUTHORITY,Saturday,2018-05-12,13:00,MISSION,-122.42241557862742,37.74840056927002
342,180354048,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,2018-05-12,12:45,NORTHERN,-122.43315586900265,37.781267346809955
343,180357672,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,2018-05-12,12:30,SOUTHERN,-122.3883798739193,37.783310406701474
344,180354082,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,12:23,BAYVIEW,-122.39987638537905,37.7689873298733
345,180357785,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,2018-05-12,12:20,INGLESIDE,-122.43211192757968,37.7316197690138
346,180354468,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,2018-05-12,11:35,TENDERLOIN,-122.40787778773269,37.78596800767754
347,180353880,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Saturday,2018-05-12,11:25,CENTRAL,-122.41050106502033,37.79559615136363
348,180353880,ASSAULT,THREATS AGAINST LIFE,Saturday,2018-05-12,11:25,CENTRAL,-122.41050106502033,37.79559615136363
349,180353880,WARRANTS,ENROUTE TO U.S. MARSHALL,Saturday,2018-05-12,11:25,CENTRAL,-122.41050106502033,37.79559615136363
350,180353824,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,2018-05-12,10:52,NORTHERN,-122.43370127779244,37.78404738739541
351,180353846,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,2018-05-12,10:50,SOUTHERN,-122.40539549393928,37.78351007154212
352,180353846,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Saturday,2018-05-12,10:50,SOUTHERN,-122.40539549393928,37.78351007154212
353,180353846,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,2018-05-12,10:50,SOUTHERN,-122.40539549393928,37.78351007154212
354,180353846,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,2018-05-12,10:50,SOUTHERN,-122.40539549393928,37.78351007154212
355,180353830,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,2018-05-12,10:30,SOUTHERN,-122.4015609675129,37.78408886803894
356,180354327,MISSING PERSON,MISSING ADULT,Saturday,2018-05-12,10:30,TARAVAL,-122.46250111842458,37.72677755235806
357,180354327,MISSING PERSON,FOUND PERSON,Saturday,2018-05-12,10:30,TARAVAL,-122.46250111842458,37.72677755235806
358,180354214,NON-CRIMINAL,LOST PROPERTY,Saturday,2018-05-12,10:20,CENTRAL,-122.39889936187551,37.79359261951478
359,180354509,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,2018-05-12,10:14,SOUTHERN,-122.40770214971826,37.770696793086465
360,180355240,NON-CRIMINAL,FOUND PROPERTY,Saturday,2018-05-12,10:09,CENTRAL,-122.4058098127197,37.79943529627952
361,180353664,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,2018-05-12,10:05,PARK,-122.44550661065246,37.770658327348166
362,180354684,SECONDARY CODES,JUVENILE INVOLVED,Saturday,2018-05-12,10:05,RICHMOND,-122.4541236114821,37.78997829895236
363,180354684,SUSPICIOUS OCC,"SUSPICIOUS AUTO, POSSIBLY SEX",Saturday,2018-05-12,10:05,RICHMOND,-122.4541236114821,37.78997829895236
364,180354684,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,2018-05-12,10:05,RICHMOND,-122.4541236114821,37.78997829895236
365,180353686,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,2018-05-12,10:00,NORTHERN,-122.43456373730044,37.78415049158868
366,180353802,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Saturday,2018-05-12,10:00,SOUTHERN,-122.40340479147905,37.775420706711
367,180353802,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,2018-05-12,10:00,SOUTHERN,-122.40340479147905,37.775420706711
368,180353711,OTHER OFFENSES,INTOXICATED JUVENILE,Saturday,2018-05-12,09:59,MISSION,-122.41174706282888,37.75103503216046
369,180353711,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,09:59,MISSION,-122.41174706282888,37.75103503216046
370,180353620,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,2018-05-12,09:50,PARK,-122.44778307055877,37.76995495034647
371,180353642,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,2018-05-12,09:30,BAYVIEW,-122.38797780416797,37.729415033236876
